"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","meta_info_Browser","meta_info_Version","meta_info_Operating.System","meta_info_Resolution","do_you_consent","Q16","Q20","X1_Q6","X2_Q6","X3_Q6","X4_Q6","X5_Q6","X6_Q6","X7_Q6","X8_Q6","X9_Q6","X10_Q6","X11_Q6","X12_Q6","X13_Q6","X14_Q6","X15_Q6","X16_Q6","X17_Q6","X18_Q6","X19_Q6","X20_Q6","X1_Q8","X2_Q8","X3_Q8","X4_Q8","X5_Q8","X6_Q8","X7_Q8","X8_Q8","X9_Q8","X10_Q8","X11_Q8","X12_Q8","X13_Q8","X14_Q8","curve.for.decision","curve.for.decision_7_TEXT","description","seed","PROLIFIC_PID","STUDY_ID","SESSION_ID","total_trials","budget","TotalTrialsSingle","TotalTrialsMultiple","COMP_CODE","trial_index_map_single","trial_index_map_multiple","vis","FL_9_DO"
"2024-08-28 10:29:09","2024-08-28 10:34:20","IP Address","100","311","True","2024-08-28 10:34:21","R_5By7w2awNF1XtUR","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","1440x900","Yes","30","70","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","B","","I checked to see if the majority of the lines surpassed 30%. My personal threshold was 30%, and if 3 of the lines surpassed that, I sent blankets.","4206","81922aa0","66ce89a62b683fcc5f5b8a03","66cf504e212de331ef0a187a","30","2000","18","12","CK3LYXU8","[12,7,102,1,2,14,9,10,5,11,15,13,16,101,18,4,6,3,8,17]","[1,6,101,7,3,102,9,8,12,10,4,2,5,11]","ensembles","FL_11|FL_21"
"2024-08-28 10:26:27","2024-08-28 10:36:07","IP Address","100","580","True","2024-08-28 10:36:08","R_397aXuPZhWNrnJk","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","2560x1440","Yes","30","70","Yes","Yes","No","Yes","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","Yes","No","Yes","Yes","No","No","Yes","Yes","B","","There is a 50% chance of dropping below 32 degrees, so I opted not to send blankets in hopes that the temperature will not drop further and that I will save my budget.","2510","2ff28004","66ce89a62b683fcc5f5b8a03","66cf4fab1ce05b836004cdcd","30","-9000","18","12","CK3LYXU8","[4,3,7,101,18,2,5,17,12,9,102,10,11,6,16,13,15,14,1,8]","[11,2,12,4,101,5,3,102,7,8,10,9,1,6]","pbox","FL_21|FL_11"
"2024-08-28 10:26:00","2024-08-28 10:45:39","IP Address","100","1178","True","2024-08-28 10:45:39","R_6NtCyN7IPzlseRw","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1370x649","Yes","70","68","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","A,C","","I took the averages of the high temperature estimate and the low temperature estimates. If there was  a ≥ 50% chance that the temperature would be below 32° Fahrenheit, then I would send blankets. Weather prediction is an imperfect science, so sometimes I was wrong.","4501","c16d747c","66ce89a62b683fcc5f5b8a03","66cf4f8908e65ecb1fae39fd","30","5000","18","12","CK3LYXU8","[2,1,3,16,8,10,101,14,4,102,6,12,11,13,9,15,18,17,5,7]","[10,1,2,8,101,6,7,102,9,11,12,3,4,5]","ensembles","FL_11|FL_21"
"2024-08-28 10:30:06","2024-08-28 10:45:57","IP Address","100","951","True","2024-08-28 10:45:58","R_3L6btwfofS7UwFh","anonymous","EN","1","Chrome","128.0.0.0","Macintosh","1792x1120","Yes","20","60","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","B","","I chose to send blankets if there was around a 20% chance of the temperature being low enough to need them. The risk of a mistake cost more than the risk of sending unneeded blankets. So I weighed the fact that I had enough money to cover all of the nights against the possibility of spending more money on a mistake, and chose to send the blankets if the organization with the lowest temperature predicted a risk.","9369","50e0eb47","66ce89a62b683fcc5f5b8a03","66cf5081f71bcb10a4eb0bb9","30","4000","18","12","CK3LYXU8","[17,12,9,13,101,14,2,6,16,10,102,3,4,5,18,1,11,7,15,8]","[12,9,4,102,8,2,3,11,1,101,7,5,10,6]","ensembles","FL_11|FL_21"
"2024-08-28 10:32:09","2024-08-28 10:46:38","IP Address","100","868","True","2024-08-28 10:46:38","R_6zZUdNLcbos7KU1","anonymous","EN","1","Chrome","127.0.0.0","Macintosh","1680x1050","Yes","30","70","Yes","No","Yes","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","A","","To me the graph above shows that the chance of the temperature going below 32 is around 18% on average. For the A line that number jumps to 30% and the C line is less than 10%. I want to make a decision that will protect the animals. I think it's easy to say don't send in this scenario, but I would still send them because there is a risk of almost 1/3 that the animals will need them. The $5,000 penalty is also severe and it is better to be cautious both for my own benefit and to benefit the animals. ","3389","0a05dcf2","66ce89a62b683fcc5f5b8a03","66cf50f93a7fc2a8fc303829","30","10000","18","12","CK3LYXU8","[6,15,2,1,10,5,18,16,101,12,11,3,102,8,4,7,9,13,14,17]","[7,11,101,3,5,102,1,10,2,4,6,8,9,12]","pbox","FL_21|FL_11"
"2024-08-28 10:27:09","2024-08-28 10:49:14","IP Address","100","1324","True","2024-08-28 10:49:14","R_5aypjDSc8RkprKF","anonymous","EN","1","Firefox","129.0","Windows NT 10.0","1920x1080","Yes","30","70","No","No","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","No","Yes","No","Yes","Yes","No","No","No","No","No","No","Other (please describe)","I ended up looking at the number of lines more than which one. ","The way I performed the entire study in the second half was looking at how many were above a 30% chance. We had 5 stations that were telling us their predictions with equal reliability. Say 3 of them (3/5 so more than 50%) said that it would be above a 30% chance of it being below 32 degrees, then I would choose to send blankets. If only 2/5 (less than 50%) said that there was a 30% chance of it being 32 degrees, I would choose not to send blankets. In the scenario where there would have been an even number, I would choose 50% AND above to send blankets. ","1186","19d9db92","66ce89a62b683fcc5f5b8a03","66cf4fb313d4a8eb2f677cc5","30","10000","18","12","CK3LYXU8","[9,16,11,8,1,18,2,101,5,13,7,3,6,4,102,10,15,14,12,17]","[1,4,5,12,102,7,3,2,101,6,10,9,8,11]","ensembles","FL_11|FL_21"
"2024-08-28 10:40:19","2024-08-28 10:55:40","IP Address","100","920","True","2024-08-28 10:55:40","R_7L4NssZx4Bp9dSx","anonymous","EN","1","Edge","128.0.0.0","Windows NT 10.0","2560x1440","Yes","30","70","No","No","No","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","Yes","No","Yes","No","Yes","No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","Yes","A,B,C","","I looked at the highest chance, and the lowest chance.  and determined the middle of that, if more were above that middle then i sent blankets, if more were below that middle then I did not send blankets,.","4855","56cccea5","66ce89a62b683fcc5f5b8a03","66cf52ea935388ae1aa639ab","30","3000","18","12","CK3LYXU8","[7,10,15,8,16,11,12,9,13,101,4,18,2,102,3,6,17,1,14,5]","[11,5,6,102,7,3,10,2,12,8,101,1,9,4]","ensembles","FL_11|FL_21"
"2024-08-28 10:25:58","2024-08-28 11:07:03","IP Address","100","2464","True","2024-08-28 11:07:04","R_3q2BorMD7vNbFo5","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1920x1080","Yes","80","30","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","Yes","No","Yes","Yes","No","A,B,C","","I tried to play it safe so even if the percentage was low I still sent blankets. The $5000 penalty was pretty steep so there was no reason to risk it. I considered all the lines and if the chance was more than 20% I just didn't think I should risk it. The one time I did I got hit with the $5000 penalty.","6287","bc182e42","66ce89a62b683fcc5f5b8a03","66cf4f8c6fe2d93c6b4cd1d2","30","5000","18","12","CK3LYXU8","[3,15,7,1,102,18,9,12,13,8,14,101,2,11,17,4,6,10,5,16]","[5,9,7,2,102,1,10,8,101,3,12,6,4,11]","pbox","FL_21|FL_11"
"2024-08-28 11:05:42","2024-08-28 11:12:55","IP Address","100","432","True","2024-08-28 11:12:56","R_67Vb7pQ84ThRNrn","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1746x982","Yes","30","70","No","No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","Yes","A,B","","I considered the full range, but primarily the top of the range. Ultimately, if anyone thought there was a 30% or more likelihood of it being under 32 degrees, I chose to send the blankets. I would rather have unnecessary blankets than lose the lives of the alpacas. ","5403","4e07c832","66ce89a62b683fcc5f5b8a03","66cf58db1a00b2af7cd16639","30","10000","18","12","CK3LYXU8","[11,9,5,18,8,101,1,16,10,14,102,17,12,13,3,15,6,7,4,2]","[3,1,8,5,101,6,7,102,11,9,10,4,12,2]","pbox","FL_11"
"2024-08-28 11:07:01","2024-08-28 11:17:49","IP Address","100","647","True","2024-08-28 11:17:49","R_1RP0LPgKpjZ8dSB","anonymous","EN","1","Chrome","128.0.0.0","Macintosh","1792x1120","Yes","30","70","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","B","","Instead of using the highest degree or the lowest degree, I used an average of the two and used as much of the middle of both as I could figure. ","8159","f598d2cf","66ce89a62b683fcc5f5b8a03","66cf592d6d8a7ad1f3cea3f0","30","3000","18","12","CK3LYXU8","[18,16,12,11,8,101,3,2,5,6,10,7,15,17,102,13,1,9,14,4]","[10,5,2,4,12,101,11,8,7,102,1,6,9,3]","pbox","FL_11"
"2024-08-28 11:06:30","2024-08-28 11:19:32","IP Address","100","781","True","2024-08-28 11:19:32","R_37IjG967TtFrZZl","anonymous","EN","1","Firefox","115.0","Windows NT 6.3","1536x864","Yes","30","70","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","No","Yes","No","Yes","No","No","Yes","No","No","No","No","C,Other (please describe)","The probability of the temperature being too low.","I looked at the range to decide if the number was too low.","2820","12645021","66ce89a62b683fcc5f5b8a03","66cf58d247f3aeed3bd4e1e3","30","6000","18","12","CK3LYXU8","[12,14,102,3,18,7,1,15,2,9,101,16,6,13,4,17,5,8,11,10]","[8,1,10,4,102,11,2,9,6,3,101,5,12,7]","pbox","FL_11"
"2024-08-28 11:06:25","2024-08-28 11:23:00","IP Address","100","994","True","2024-08-28 11:23:00","R_2krEH77OzBCHfG1","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1536x864","Yes","30","70","Yes","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","No","Yes","No","No","Yes","Yes","B","","On average the probablility of be 32 degress or lower on the high end is only 30% , so I would not send blankets.","2592","248ed2fe","66ce89a62b683fcc5f5b8a03","66cf590272540c9538f51073","30","10000","18","12","CK3LYXU8","[8,18,102,3,12,6,7,17,5,101,11,4,10,14,16,15,9,13,1,2]","[11,3,102,4,12,6,10,7,9,5,101,8,1,2]","pbox","FL_11"
"2024-08-28 11:08:41","2024-08-28 11:25:21","IP Address","100","999","True","2024-08-28 11:25:21","R_1myJcxPvNAQ7gxb","anonymous","EN","1","Firefox","129.0","Windows NT 10.0","1600x900","Yes","30","70","Yes","No","No","No","Yes","No","No","No","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","Yes","Yes","Yes","No","No","No","Yes","No","No","Yes","Yes","Yes","A,C","","I answered based on my gut feeling. I primarily looked at the lower and upper bounds. ","9826","d58062be","66ce89a62b683fcc5f5b8a03","66cf58d10dfca231afee60e8","30","4000","18","12","CK3LYXU8","[1,9,15,11,102,18,7,17,101,2,16,3,6,12,10,14,5,13,4,8]","[2,7,102,4,1,10,12,101,5,8,11,9,3,6]","pbox","FL_11"
"2024-08-28 11:25:20","2024-08-28 11:35:31","IP Address","100","610","True","2024-08-28 11:35:31","R_3Pe6eyHQv1I0YYC","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1920x1080","Yes","30","70","No","No","Yes","Yes","Yes","Yes","No","No","No","No","No","Yes","No","Yes","No","No","Yes","Yes","No","No","Yes","No","No","Yes","No","Yes","Yes","No","No","No","No","Yes","No","Yes","B","","I took the median number between A and C to decide what the probability it would be below 32 was. If I thought the probability was above 40% then I usually chose to send blankets","8393","d9a20675","66ce89a62b683fcc5f5b8a03","66cf5d7328297deea6c28b67","30","2000","18","12","CK3LYXU8","[18,11,5,1,102,4,17,15,12,10,13,101,14,6,8,9,3,2,16,7]","[1,9,6,102,7,4,3,101,8,12,10,2,11,5]","pbox","FL_11"
"2024-08-28 11:25:22","2024-08-28 11:36:35","IP Address","100","672","True","2024-08-28 11:36:35","R_5Qc1KYj9RUjA17b","anonymous","EN","1","Chrome","124.0.0.0","Macintosh","1470x956","Yes","30","70","Yes","Yes","Yes","No","No","No","No","Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","No","Yes","No","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","B","","I focused more on the middle to try and use more of an aggregate when deciding whether or not to send blankets and if it was more than 40ish percent I would send them and would not send them if it was below.","5763","b37cf3a5","66ce89a62b683fcc5f5b8a03","66cf5d75fbddb32caf9e5b81","30","11000","18","12","CK3LYXU8","[7,4,5,13,14,10,12,6,101,3,1,102,15,2,17,18,9,8,11,16]","[3,2,102,4,12,8,101,1,9,10,6,5,7,11]","pbox","FL_11"
"2024-08-28 11:25:54","2024-08-28 11:36:43","IP Address","100","648","True","2024-08-28 11:36:43","R_3gg21O1mRTbvEMV","anonymous","EN","1","Firefox","129.0","Windows NT 10.0","2560x1440","Yes","30","70","No","No","No","Yes","No","No","No","Yes","No","No","No","No","Yes","Yes","No","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","No","No","Yes","No","Yes","No","No","Yes","Yes","A","","Considering the fact that the potential loss of not sending blankets is 5x the amount of sending blankets, I was trying to always factor in forecast A, with it's higher range of probability for the weather. While I wouldn't always factor in forecast A as what will definitely happen, if there's some possibility that A is indicating 50% or higher probability of weather below 32 degrees then I would rather be cautious & send blankets then potentially suffer the loss of not sending.","4763","37c81904","66ce89a62b683fcc5f5b8a03","66cf5d9b634e91fcbe72173c","30","11000","18","12","CK3LYXU8","[11,9,17,3,13,8,12,4,102,14,15,16,2,5,101,6,10,18,7,1]","[7,5,2,102,8,9,10,3,11,6,101,12,4,1]","pbox","FL_11"
"2024-08-28 11:25:18","2024-08-28 11:37:08","IP Address","100","710","True","2024-08-28 11:37:09","R_7U4PaDZf4EHQC9r","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","1920x1080","Yes","30","70","Yes","Yes","No","No","No","Yes","Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes","No","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","Yes","B","","Mathematically the point is 20% on the decision to send blankets.  It is a loss of 1000 vs 5000.  Anything where the likelihood of below 32 is above 20% I sent blankets.  And below 20% I did not send blankets.  On the second trial it is hard to know because the average is not necessarily right to determine the expectation point without more mathematical data.  I used the average but if the standard deviation was high, I elected to send blankets because the cost of the temperature dropping below 32 is too great.  ","9173","d08d5b5c","66ce89a62b683fcc5f5b8a03","66cf5d76e92cecc5584db7b7","30","9000","18","12","CK3LYXU8","[2,3,14,16,10,1,102,13,11,5,9,17,7,15,101,18,6,12,4,8]","[11,1,10,101,6,2,102,7,9,12,4,8,3,5]","pbox","FL_11"
"2024-08-28 11:25:12","2024-08-28 11:37:59","IP Address","100","767","True","2024-08-28 11:38:00","R_5UBmCdyl3piGIwN","anonymous","EN","1","Chrome","127.0.0.0","Windows NT 10.0","1920x1080","Yes","30","70","No","No","No","No","Yes","Yes","No","Yes","No","Yes","No","No","Yes","No","Yes","No","No","Yes","No","Yes","Yes","Yes","No","No","No","No","Yes","Yes","No","No","No","Yes","No","Yes","A,B,C","","I looked first to see if any of the forecasts showed above 30 percent. If not, then I did not send blankets that night. If any of the forecasts were above 30 percent chance, then I used B to determine my decision. If B was 40 percent or above, then I sent blankets.","1845","78efe40b","66ce89a62b683fcc5f5b8a03","66cf5d6f390ed57cdbf4d884","30","11000","18","12","CK3LYXU8","[11,14,17,8,7,2,12,1,101,5,15,10,102,9,6,18,13,4,16,3]","[4,1,9,101,7,6,102,5,10,12,8,3,11,2]","pbox","FL_11"
"2024-08-28 11:27:42","2024-08-28 11:39:35","IP Address","100","712","True","2024-08-28 11:39:36","R_347wGCvsqNVOFnC","anonymous","EN","1","Chrome","128.0.0.0","Windows NT 10.0","2560x1440","Yes","30","70","No","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","Yes","No","No","No","No","Yes","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","No","A,C","","I looked at both distributions and if line A was below 50% I would not send blankets. ","3216","5233047a","66ce89a62b683fcc5f5b8a03","66cf5e0794e19f5c64d096cd","30","7000","18","12","CK3LYXU8","[16,5,101,14,2,3,6,15,8,13,18,7,102,1,9,12,10,11,4,17]","[9,4,8,2,102,11,1,5,101,10,6,7,3,12]","pbox","FL_11"
"2024-08-28 11:30:32","2024-08-28 11:44:56","IP Address","100","864","True","2024-08-28 11:44:57","R_3Jzz4dCHhgoLzgc","anonymous","EN","1","Firefox","129.0","Windows NT 10.0","1920x1080","Yes","50","70","Yes","No","Yes","No","Yes","Yes","No","No","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","A","","Given the severity of the possible negative outcome I went with the most conservative actions possible. So for these graphs with the p-boxes I went with the potentially worst possible forecast (line A) and ignored the rest of the lines/box. If that line showed a 15% or higher cumulative chance of the temps being below 32 degrees I sent blankets. That 15% choice was partially based on not wanting alpacas to die, but also the severity of the financial consequences of being wrong and my experience of how often temps were below 32 degrees in the first block. So for the specific graph above I would send blankets, as line A shows about a 30% cumulative chance for the low being 32 or below.","7756","4c2ae6d8","66ce89a62b683fcc5f5b8a03","66cf5e9c3418f64a07d6c249","30","3000","18","12","CK3LYXU8","[1,16,102,13,2,6,17,15,9,5,14,18,4,7,101,3,10,11,12,8]","[1,3,12,102,9,10,11,4,2,6,101,7,8,5]","pbox","FL_11"
"2024-08-28 11:32:37","2024-08-28 11:46:49","IP Address","100","851","True","2024-08-28 11:46:49","R_6rJEvkLNC65Amms","anonymous","EN","1","Edge","128.0.0.0","Windows NT 10.0","1536x864","Yes","30","70","Yes","No","No","Yes","Yes","Yes","No","Yes","No","Yes","No","Yes","No","Yes","Yes","No","No","No","No","Yes","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","B","","was using how much of the purple shaded area had a possibility of being below 32 degrees","6491","980bb5af","66ce89a62b683fcc5f5b8a03","66cf5f2aa06e3e4e97cd04f6","30","4000","18","12","CK3LYXU8","[6,17,9,15,1,102,8,13,7,12,16,3,18,4,5,101,10,11,14,2]","[10,4,102,11,5,12,1,101,8,3,6,7,9,2]","pbox","FL_11"
